197,194,264,386,34,26,1023,83,1236,698,1589,490,2854,308,55,851,35,214,11,1161,648,21,34,7,1,31,18,7,2,7,1,2,1
230,195,275,394,35,29,1131,83,1267,799,1640,534,3202,316,60,929,37,216,11,1288,700,21,35,7,1,33,18,7,2,7,1,2,1
254,202,372,395,36,32,1229,85,1323,838,1707,572,3321,328,60,1097,40,224,12,1301,766,23,35,9,1,36,18,7,2,7,1,2,1
287,233,384,399,39,34,1351,86,1372,1001,1893,603,3648,341,61,1376,42,232,14,1393,809,23,35,11,1,36,18,7,2,7,1,2,1
310,237,390,401,39,41,1478,96,1477,1093,2003,647,4200,354,61,1743,44,250,15,1397,858,26,35,11,1,36,18,7,2,7,1,2,1
339,244,406,407,39,44,1576,113,1520,1184,2081,722,4666,368,79,1939,46,251,16,1466,872,27,35,12,1,36,18,7,2,7,1,2,1
392,256,418,426,39,46,1735,126,1596,1339,2156,757,5218,380,82,2178,46,255,17,1546,928,27,35,12,1,36,18,7,2,7,1,2,1
423,277,427,437,39,46,1888,143,1629,1449,2248,813,5649,407,83,2407,46,264,18,1604,943,27,35,12,1,36,18,7,2,7,1,2,1
456,283,445,447,40,53,1964,170,1683,1510,2376,893,6427,434,90,2624,47,270,22,1687,970,27,36,12,1,36,18,7,2,7,1,2,1
514,294,474,450,41,54,2008,191,1690,1604,2377,955,6427,434,90,2624,47,270,22,1687,970,27,36,12,1,36,18,7,2,7,1,2,1
